symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
AXGN.US,,,US,1597410688.0,0.0,0.0,-0.04049586515432235,-0.04049586515432235,0.7549066927695355,128847000.0,86588200.0,25021500.0,240456700.0,0.1505290416586971,Healthcare,Medical Devices,NASDAQ,Axogen Inc,Common Stock,USA,,46050266.0,34.68841391708791,36.0,22.2211,0.9635670532524419,-0.03643294674755815,1.5610574596706692,1.0,5.0,225208000.0,622.0,362070.7395498392,269056.27009646303,19.4539,2026-03-03,0.05960012574442965,0.05960012574442965,0.6516470237640999,0.7348672461377994,1.0,0.12445887445887449,7.0,1.0,1.0,0.32129411163430677,1.0,0.011400000000000007,19.4539,0.03548150926891357,2026-03-03,0.16127402583149975,1.0,7.0,0.02098552264576974,-0.04489308009031736,-0.14285714285714285,1.0,1.0,0.45158719617479076,0.22579359808739538,0.2125088553790102,0.2351369130828056,-0.02262805770379539,1.0,,,,0.0,0.35193581742428964,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.07393052065000788,0.03680060301685099,8.0,1.0,0.978888198757764,0.0036493927876147803,-3.768904460343947e-05,5.0,10.0,10.0,1.0,1.0,-1.4,0.0,0.9998281634146556,1.0,1.0,1.0,0.865,-0.17644160159707833,0.4918995848916506,-0.14892299847575607,0.04581081538568403,0.03915202190300188,0.03216344795327405,0.18813749999999999,0.0,-0.09998281634146557,True,True,True,True,3,2,True,-0.7537162877323262,1.8604412324035609,-0.9220949099170914,0.9715240327378937,-0.23891329948758416,0.5553478284113742,0.17270938358274798,0.3563859078736749,2.0,,0.9998281634146556,0.8884640731732368,-0.06614305932425082,-0.13814463464481055,0.9546071324974876,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.3718159537193106,True,25,neutral,sector,neutral
THR.US,,,US,1542417920.0,0.0,0.0,0.00026380378164936324,0.00026380378164936324,0.2950498509501596,495315000.0,28349399.8,168200.0,523832599.8,0.3396178124019721,Industrials,Specialty Industrial Machinery,NYSE,Thermon Group Holdings Inc,Common Stock,USA,,34058000.0,45.28797698044512,58.56,34.0296,0.7733602626442131,-0.2266397373557869,1.330840708690232,1.0,8.0,498207000.0,1568.0,317734.056122449,142153.0612244898,14.2857,2026-01-29,0.0,0.0,0.5164072361432656,0.0,1.0,0.29527491408934703,5.0,1.0,1.0,1.4100117987018126,1.0,0.08250000000000002,14.2857,0.05851014869234226,2026-01-29,0.2109917818544913,1.0,5.0,0.0,0.02508849557522113,0.6,0.26,1.0,0.09292035398230088,0.04646017699115044,0.09643997528897752,0.148934128811667,-0.05249415352268949,1.0,,,,0.0,0.13572255257412544,1.0,1.0,-3.6294324185252163,ok,0.0,0.0,1.0,0.00038748875310759084,0.014415459522349579,8.0,1.0,0.9869729224125418,0.0012268930007769407,-0.0027661998205511518,9.0,9.0,16.0,1.0,1.0,-1.4,0.0,-1.2065119781989349,1.0,1.0,1.0,0.865,-0.02385101792444469,0.09894177342484278,-0.031183413237931935,0.009312529710212937,0.05474821204627134,-0.001542926523232809,0.1364094666383618,0.0,0.12065119781989349,True,True,True,True,3,3,True,-0.10188583942749305,0.3742132755148679,-0.1930800945108509,-0.17092118574220966,0.5040554411189777,0.7765703836350545,0.2907285720031038,-0.2617439035651361,1.4501039573541883,-2.0,-0.41302395639786954,0.3372226944100675,0.10714238406349315,-0.45269875122246006,0.2300803103465744,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.3634858219539729,True,26,neutral,sector,neutral
LINC.US,,,US,1192910976.0,0.0,0.0,-0.011945226765077255,-0.011945226765077255,0.6343772051487944,199688000.0,,142077900.0,341765900.0,0.28649740582150535,Consumer Defensive,Education & Training Services,NASDAQ,Lincoln Educational Services,Common Stock,USA,,31260000.0,38.160939731285985,41.48,24.044,0.9199840822392957,-0.08001591776070427,1.587129418203543,1.0,6.0,518241000.0,2190.0,236639.72602739726,142854.79452054793,26.05,2026-03-02,0.09946986897286068,0.09946986897286068,0.7786766190264551,0.7236346187201891,0.6666666666666666,0.26479289940828404,2.0,1.0,1.0,2.2183686241541776,1.0,0.10419999999999996,26.05,0.04697145409714288,2026-03-02,0.22771606162798386,1.0,2.0,0.0422535211267605,1.0,0.0,1.0,0.5,0.21596244131455397,0.10798122065727699,0.19685355985021746,0.23580980683506692,-0.03895624698484945,1.0,,,,0.0,0.3536285506160564,1.0,1.0,-2.707379081101857,ok,0.0,0.0,1.0,-0.06417644773529507,0.03574110073121595,8.0,1.0,0.9931310999225409,0.0024117360310532687,0.008090700830373665,6.0,6.0,10.0,2.0,1.0,-1.4,0.0,0.3753437974322931,1.0,0.85,1.0,0.865,-0.19605815640469101,0.2645017166708531,-0.13814528233342038,0.11568036661960329,0.0709065220748411,0.06834426931236899,0.18813749999999999,0.0,-0.03753437974322932,True,True,True,True,3,2,True,-0.8375135143152909,1.000386897753473,-0.8553619183906223,1.307517997963552,1.1153284982568874,1.1832544359589672,1.9118630952852909,-0.506700067324422,2.0,-0.18226942919045894,0.9329570240550452,1.0424319922898229,0.4210624207987229,-0.2765955368516557,0.6213695714911,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.33583255619632574,True,27,neutral,sector,neutral
SLAB.US,,,US,6799735808.0,0.0,0.0,-0.016464229132366226,-0.016464229132366226,0.3600227523936101,1094418000.0,1009244400.0,97367600.0,2201030000.0,0.32369345841502434,Technology,Semiconductors,NASDAQ,Silicon Laboratories Inc,Common Stock,USA,,32721000.0,207.80953540539716,208.835,146.9137,0.9950895942030653,-0.0049104057969346915,1.4145007266537917,1.0,5.0,784764000.0,1930.0,406613.4715025907,236778.75647668395,1.8182,2026-02-04,0.0,0.0,0.07260004247918374,0.0,1.0,0.25022070183182515,10.0,1.0,1.0,0.13584712216226502,1.0,0.010000000000000009,1.8182,0.07361215932167728,2026-02-04,0.32165112653751543,1.0,8.0,0.027144408251900065,0.02762697550971157,0.375,1.0,1.0,0.20026541199179637,0.10013270599589819,0.25237445037263373,0.23801195949397513,0.014362490878658596,1.0,,,,0.0,0.2677068302960375,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.008748866152021263,0.02670298063094852,8.0,1.0,0.976884861024576,0.00922631689465614,0.0008131511129760849,13.0,6.0,17.0,2.0,1.0,-1.4,0.0,0.3625105068853125,1.0,1.0,1.0,0.865,-0.08137752563059633,0.25014315250566793,0.0035608483173987246,-0.054443652885911645,0.07996195954451016,0.06403790274437857,0.0983156145096363,0.0,-0.03625105068853125,True,True,True,True,3,2,True,-0.347625310402708,0.9460805603799483,0.022047904904323637,-0.23835099303246648,-1.0904430020978864,1.1342121921207116,0.9158678476042362,0.24156890216332025,1.0451463903755105,,0.3625105068853125,0.8855153240779507,-0.46494916300614864,0.02685000244250066,0.8586653216354501,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.3239472484165525,True,28,neutral,sector,neutral
EBAY.US,,,US,40218959872.0,0.0139,0.0139,0.08183632734530943,0.09573632734530943,0.4503691084611016,4615000000.0,4548600000.0,661800000.0,9825400000.0,0.24429771508935358,Consumer Cyclical,Internet Retail,NASDAQ,eBay Inc,Common Stock,USA,,460000000.0,87.43252146086957,100.4288,87.1917,0.8705921156169303,-0.12940788438306972,1.0027619768953877,1.0,6.0,11100000000.0,12300.0,902439.0243902439,644796.7479674796,4.4444,2026-02-25,6.472575029937945e-06,6.472575029937945e-06,0.17592654770401586,0.6699949944086782,1.0,5.491287157705098e-05,30.0,1.0,1.0,1.224744871391586,1.0,0.05999999999999983,4.4444,0.04898979485566354,2026-02-25,0.11610806986991037,1.0,31.0,4.4982906495560037e-05,0.03456186649073354,0.03225806451612903,0.4272,1.0,0.11995441732141783,0.059977208660708915,0.14967041488949206,0.09472049689440998,0.05494991799508209,1.0,,,,0.0,-0.04349747455207239,1.0,1.0,-1.9151047515285482,ok,0.0,0.0,1.0,-0.003107256857150928,0.015406533755558291,8.0,1.0,0.9784913184613874,0.0029478701389251682,0.00017280222576432358,22.0,9.0,67.0,1.0,1.0,-1.4,0.0,0.7273475610020086,1.0,1.0,1.0,0.865,0.38973308241109916,0.1696157047382678,-0.10438778589839513,-0.0015364512983144767,-0.004845666020247705,0.023061041440007618,-0.07441547130676827,0.0,-0.07528047256370789,True,True,True,True,3,3,True,1.4263742122725964,0.7210571742271912,-0.6888708810346281,-0.3273884621509905,0.4413271460012759,-0.08369025941705882,0.36949630785038046,0.14020902113767372,-0.891496855931813,1.8051668177195082,-0.35047169571549097,0.011590506853963803,1.6048503946674075,-0.9365846401273255,1.5932598878134436,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.3219439815019411,True,29,neutral,sector,neutral
CMRE.US,,,US,2022273536.0,0.0274,0.0274,-0.007542837743820252,0.01985716225617975,0.1301778408258346,2086194000.0,,23788600.0,2109982600.0,1.0433715135161616,Industrials,Marine Shipping,NYSE,Costamare Inc,Common Stock,USA,,120198853.0,16.824399613863203,17.91,13.2147,0.9393857964189394,-0.06061420358106062,1.273157893396233,1.0,7.0,877900000.0,1880.0,466968.08510638296,267464.36117021274,-18.2895,2026-02-11,-0.05616589888412552,-0.05616589888412552,-0.6240310256363613,0.540029869446153,0.3333333333333333,0.5,1.0,1.0,1.0,-2.2461460388790444,1.0,-0.13429999999999997,-18.2895,0.05979130371550702,2026-02-11,-0.08169961685823754,1.0,1.0,-0.07279693486590037,-0.07279693486590037,-1.0,-0.1616,0.25,0.0,0.0,-0.613474032782461,-0.5865753771750566,-0.026898655607404454,1.0,,,,0.0,0.1563376594541803,1.0,1.0,-3.9584738823910683,ok,0.0,0.0,1.0,-0.008933770381772609,0.02079282282174986,8.0,1.0,0.954,,,1.0,1.0,1.0,1.0,1.0,-1.4,0.0,-1.0052563718056693,1.0,0.7749999999999999,1.0,0.865,0.09726904065398781,-0.18981905586288986,0.41879222986410475,-0.13479649986563852,-0.07752310718665865,-0.09366411633009954,0.16816535987500417,0.0,0.11811762368716615,True,True,True,True,3,3,True,0.37879983890264424,-0.8766197961084092,2.2433380093348174,-1.8986672885245668,-1.7683175557624145,-1.8270285977117964,-2.0,-0.009031468249442908,1.7319449502427142,-2.0,-0.01051274361133841,-1.2394232440691684,0.3074090156741812,1.2742345982584722,0.966825582584291,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.3065414748349763,False,30,neutral,sector,neutral
CTVA.US,,,US,52254355456.0,0.0093,0.0093,0.03280067241379314,0.042100672413793144,0.17703349282296652,24144000000.0,4121600000.0,2016400000.0,30282000000.0,0.5795115016871369,Basic Materials,Agricultural Inputs,NYSE,Corteva Inc,Common Stock,USA,,673170732.0,77.62422365088801,80.905,70.5713,0.9594490285011805,-0.04055097149881948,1.0999403957541949,1.0,6.0,17401000000.0,21500.0,809348.8372093023,352790.6976744186,0.0,2026-02-03,0.0,0.0,0.0,0.0,1.0,0.0004348869293983418,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21539208434852014,2026-02-03,0.12889542604730692,1.0,4.0,-0.03573667711598742,-0.015673981191222656,0.0,0.6484,1.0,0.27272727272727276,0.13636363636363638,-0.017094017094017144,0.12553740326741192,-0.14263142036142906,1.0,,,,0.0,0.05076841721563986,1.0,1.0,-2.662998233889474,ok,0.0,0.0,1.0,-0.11587079477440825,0.06409498256812797,8.0,1.0,0.9302774572598297,0.01922272613634768,0.004141490636736966,15.0,9.0,25.0,2.0,1.0,-1.4,0.0,0.9645304137107497,1.0,1.0,1.0,0.865,0.27979905865711113,0.02068386077872743,0.07384370269399128,-0.019515891239360064,0.023932368087825336,-0.029245071756848894,0.055795317601013104,0.0,-0.09982889781906258,True,True,True,True,3,3,True,1.024029470163565,0.08792963026762085,0.48730582889440305,0.17142396195016288,-0.8891272395366452,0.4133396906360162,-0.32131138287971533,-0.29829997926246166,0.6684275372249915,-0.07093917257850078,2.0,-0.8034617673004048,0.43199105886505923,0.1865117771596427,0.24547928170541652,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.30546444700339676,True,31,neutral,sector,neutral
T.US,,,US,200702312448.0,0.0392,0.0392,0.003470294280955022,0.04267029428095502,0.23851612811103337,110533000000.0,2095800000.0,17252200000.0,129881000000.0,0.6471325537599418,Communication Services,Telecom Services,NYSE,AT&T Inc,Common Stock,USA,,7179000000.0,27.956862020894274,29.3,26.8483,0.9541591133411015,-0.045840886658898516,1.0412898403583943,1.0,7.0,125648000000.0,133030.0,944508.7574231377,753393.9712846726,10.6383,2026-01-28,0.0,0.0,0.4015805862274668,0.0,1.0,0.023124441279093123,23.0,1.0,1.0,1.1291148738752743,1.0,0.050000000000000044,10.6383,0.044282473959795884,2026-01-28,0.05696333208514954,1.0,23.0,-0.00047088369172809127,-0.012517658138439735,-0.17391304347826086,0.428,1.0,0.10987286140323332,0.05493643070161666,0.036163229921357454,0.016416774236255982,0.01974645568510147,1.0,,,,0.0,0.010794085902341839,1.0,1.0,-3.0054787023448877,ok,0.0,0.0,1.0,-0.018012570383834216,0.006740859913698891,8.0,1.0,0.9679064423939293,0.0023801588154620523,-0.008681055441499774,26.0,25.0,152.0,2.0,1.0,-1.4,0.0,-0.91373471069523,1.0,1.0,1.0,0.865,0.12881050691419824,0.1348047102420848,-0.05956945892517066,0.010394692164626152,0.045591443107226154,-0.03755353722826867,-0.038007955233573275,0.0,0.09457154255695631,True,True,True,True,3,3,True,0.4714303035182647,0.5730713649992741,-0.39310792253492266,-0.23217094136785632,0.6848720909580717,0.7874169793994156,-0.40542130145556177,-0.38891602758373045,-0.45533505326392854,-0.9300583835133965,-0.8974110378770634,-0.2907120903740724,0.698843284165338,-0.0009485410687325446,0.6997918252340706,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.279041943598079,True,32,neutral,sector,neutral
CMS.US,,,US,22803843072.0,0.0306,0.0306,-0.007598297016426336,0.023001702983573662,0.128778845201545,9144000000.0,,1042236000.0,10186236000.0,0.44668944475009587,Utilities,Utilities - Regulated Electric,NYSE,CMS Energy Corporation,Common Stock,USA,,300566572.0,75.8695250781248,78.88,72.4947,0.9618347499762272,-0.0381652500237728,1.046552714586374,1.0,6.0,8539000000.0,8350.0,1022634.7305389221,622888.622754491,0.0,2026-02-05,0.0,0.0,0.0,0.0,1.0,0.0004315264901583954,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.026457513110645915,2026-02-05,0.07777599363455703,1.0,14.0,0.000933863320722138,0.0013648771610555142,0.0,0.312,1.0,0.020329486135721518,0.010164743067860759,0.12267471091000504,0.15949512335054505,-0.03682041244054002,1.0,,,,0.0,0.01690142697282262,1.0,1.0,,missing,1.0,0.0,1.0,-0.00482167457523343,0.007258270258402245,8.0,1.0,0.9904325324223041,-0.00020491010892409456,0.005549676631999567,11.0,8.0,15.0,2.0,1.0,-1.4,0.25,-0.3073771826357819,1.0,1.0,1.0,0.865,0.08730393364686723,0.3496702478195715,-0.1263803071599346,-0.017959829035201297,-0.025564383000620423,0.022706618508810134,-0.048122002192771414,0.0,0.031813538402803425,True,True,True,True,3,3,True,0.3195214499458228,1.486491131190738,-0.834002874851947,-0.2196372291288431,-0.2521448374984871,-0.44152647669465334,0.5417434582230836,-0.00752157718736559,-0.5765012691937035,0.25,-0.8647543652715638,-0.3662184881509448,-0.01178555647723922,-0.021463488200638065,0.009677931723398845,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.2734678169895246,True,33,neutral,sector,neutral
MCTA.US,,,US,504260192.0,0.0,0.0,0.0,0.0,0.7805433459160926,49243.0,,793131.1,842374.1,0.0016705147726592702,Healthcare,Medical Care Facilities,NASDAQ,Charming Medical Limited Class A Ordinary Shares,Common Stock,USA,,16938000.0,29.770940606919353,31.7,27.614,0.9391463913854686,-0.060853608614531374,1.0781104007720488,1.0,6.0,6221751.0,49.0,126974.51020408163,85314.04081632652,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,0.029472997486745728,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,1.0,-1.4,0.0,,0.6,0.7,0.6,0.865,0.03234441682586367,0.4482129358950454,-0.18984619444050302,0.0,0.0,0.0,-0.018080190072088984,0.0,-0.0,True,True,True,True,3,2,True,0.11837650985641328,1.9054081902808548,-1.2528239209191931,,,,,,-0.21660055793331914,,,-0.018245565961429427,0.8247721291949718,-0.925345941959831,0.8430176951564012,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.27263096820831706,False,34,neutral,sector,neutral
BVS.US,,,US,582059968.0,0.0,0.0,-0.05446763999668636,-0.05446763999668636,0.559468897344633,184105000.0,44441200.0,188744400.0,417290600.0,0.7169202881858386,Healthcare,Medical Devices,NASDAQ,Bioventus Inc,Common Stock,USA,,68914895.0,8.446069140785893,9.98,7.3573,0.8462995131047988,-0.15370048689520122,1.1479848777113741,1.0,7.0,568087000.0,930.0,610846.2365591398,411215.05376344087,17.5318,2026-03-17,0.18391708079725438,0.18391708079725438,0.6051745452328303,0.9117224885582168,1.0,0.3333333333333333,3.0,1.0,1.0,0.595766160408295,1.0,0.0358,17.5318,0.0600906905747471,2026-03-17,0.10642216643963674,1.0,3.0,-0.003893278369403492,-0.04202450475208985,0.0,0.6372,0.75,0.08015573113477621,0.040077865567388106,0.027713776180992244,-0.002252381911862056,0.0299661580928543,1.0,,,,0.0,0.042395000099072766,1.0,1.0,-2.7712717163002534,ok,0.0,0.0,1.0,-0.0325105114817724,0.022081895127914464,8.0,1.0,0.987,,,1.0,4.0,4.0,4.0,1.0,-1.4,0.0,-0.13584877662693476,1.0,0.925,1.0,0.865,-0.2468779263681596,0.2329392842481787,0.158193961733384,0.11289140965853736,0.001700178224697882,-4.066221495899747e-06,-0.0087445501650922,0.0,0.013584877662693477,True,True,True,True,3,2,True,-1.0546034070252117,0.8810128375232156,0.9794984548187123,2.0,0.0024311079398239566,0.026071354796977298,-0.5793791329451521,0.4739745521544142,-0.09295914068266244,-0.3425454022518056,0.07084784899793606,0.38758582597169566,0.16117982214053891,0.16810448794999103,0.21948133802170464,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.26368316877274367,False,35,neutral,sector,neutral
YUMC.US,,,US,18214375424.0,0.0224,0.0224,0.07948717948717954,0.10188717948717954,0.18909394417138087,5379000000.0,7200000.0,351700000.0,5737900000.0,0.31502040923344043,Consumer Cyclical,Restaurants,NYSE,Yum China Holdings Inc,Common Stock,USA,,359000000.0,50.73642179387187,58.0667,47.1905,0.8737610677698555,-0.12623893223014448,1.0751405853693405,1.0,7.0,11797000000.0,130000.0,90746.15384615384,15684.615384615385,39.5187,2026-02-10,0.0136823850182402,0.0136823850182402,0.918718628205483,0.5317753794688818,1.0,0.028005998335207803,19.0,1.0,1.0,2.221995811115625,1.0,0.11330000000000001,39.5187,0.050990195135927854,2026-02-10,0.08951121517746255,1.0,19.0,-0.000306936771025135,0.026611418047882137,-0.10526315789473684,0.4764,1.0,0.19825046040515645,0.09912523020257823,0.08786127167630053,0.04395962227287531,0.043901649403425225,1.0,,,,0.0,0.00465775420952079,1.0,1.0,-2.256905129644392,ok,0.0,0.0,1.0,0.0006156504560663702,0.006391458781683541,8.0,1.0,0.9786346642765331,-0.0007067853257436418,0.013484193067736516,13.0,5.0,17.0,1.0,1.0,-1.4,0.0,0.01414496083792749,1.0,1.0,1.0,0.865,0.4351076582341367,-0.13185473843009465,-0.07187633500413643,0.07279959179855908,-0.023310789632400884,-0.009206481061392711,-0.021483386026015808,0.0,-0.001464003446725495,True,True,True,True,3,3,True,1.5924394701829299,-0.5605306728382163,-0.47432287018744757,0.6435698901062389,1.392144899249938,-0.4026043114404298,-0.24249887797942918,0.021742669195590314,-0.2573708230377167,0.9477536272141306,-0.9194637055382756,-0.10048233109763309,1.0509286849309745,-0.45311542309812697,1.1514110160286075,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.24871151643192985,True,36,neutral,sector,neutral
BHE.US,,,US,1927732864.0,0.0126,0.0126,0.01539758970592231,0.02799758970592231,0.1300656702297372,1099803000.0,,92260600.0,1192063600.0,0.6183759286680917,Technology,Electronic Components,NYSE,Benchmark Electronics Inc,Common Stock,USA,,36193000.0,53.262588456331336,61.12,44.3704,0.8714428739583007,-0.12855712604169933,1.200408120195701,1.0,6.0,2659108000.0,11840.0,224586.82432432432,22758.361486486487,9.6525,2026-02-04,0.0,0.0,0.3679932113142259,0.0,1.0,0.16666666666666666,3.0,1.0,1.0,2.5286086871208666,1.0,0.0625,9.6525,0.0247171499166065,2026-02-04,0.21731672086654602,1.0,3.0,0.01748251748251742,0.003496503496503422,0.6666666666666666,0.492,0.75,0.034965034965034995,0.017482517482517498,0.07222551215049156,0.03486294882378793,0.037362563326703624,1.0,,,,0.0,0.08527028401261094,1.0,1.0,-2.918148450640605,ok,0.0,0.0,1.0,-0.02546614403642949,0.00723351696267443,8.0,1.0,0.9909916682095907,-0.0035073036889698983,-0.004465128455360845,7.0,6.0,9.0,1.0,1.0,-1.4,0.0,-0.7886526791024071,1.0,0.925,1.0,0.865,0.1587004458528851,-0.2727026377348689,0.2455320529543819,0.029187307733479766,0.011073043115739685,0.0081878028759097,-0.02965095014745598,0.0,0.07886526791024072,True,True,True,True,3,3,True,0.6779303170397105,-1.031404064996138,1.5202746289558946,-0.23835099303246648,1.1337846739497572,0.16979939606271321,-0.371597416803903,0.4307313932598232,-0.3152051042185208,-0.7109886734265661,-0.8663166847782482,0.33903642643015147,-0.09685887114417524,0.15639122683959064,0.18264519959056083,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.22919233256031196,True,37,neutral,sector,neutral
SNA.US,,,US,18579265536.0,0.0273,0.0273,0.009345794392523366,0.03664579439252337,0.317059543800989,5931800000.0,75080000.0,391150000.0,6398030000.0,0.34436398939467744,Industrials,Tools & Accessories,NYSE,Snap-On Inc,Common Stock,USA,,53000000.0,350.5521799245283,390.05,342.7112,0.8987365207653589,-0.10126347923464107,1.0228792637197974,1.0,6.0,5156100000.0,13000.0,396623.07692307694,205169.23076923078,0.2028,2026-02-05,0.0,0.0,0.008111822069196487,0.0,1.0,0.05575572921270227,9.0,1.0,1.0,0.056042779863503776,1.0,0.010000000000000675,0.2028,0.17843511732209563,2026-02-05,-0.009562036940335625,1.0,8.0,0.0009796660698047713,-0.038492907967638254,-0.25,0.2476,1.0,0.08343567484461266,0.04171783742230633,0.031326970443349644,0.03567420234086893,-0.004347231897519288,1.0,,,,0.0,-0.020570696314256044,1.0,1.0,-2.7203283794224444,ok,0.0,0.0,1.0,-0.0008826388516679273,0.0037251168190450923,8.0,1.0,0.9638950274847956,0.016631547212620168,0.014440463156462524,11.0,7.0,14.0,2.0,1.0,-1.4,0.0,-0.6512406071702422,1.0,1.0,1.0,0.865,0.21603934310311343,0.12730614037682603,-0.026768389669961597,-0.026921551989920186,-0.06863106802280032,-0.003748350446242282,-0.057318146359380734,0.0,0.06740340284212007,True,True,True,True,3,3,True,0.7906769061845922,0.5411940243595499,-0.1766486760603683,-0.17092118574220966,-0.6154301381587123,-1.1853379623972422,-0.3490103342230336,0.21362586095835576,-0.6866710157163225,-0.2147530070292687,-1.0877282073112158,-0.4743735458582028,0.7153824849365321,-0.4998375657745118,1.1897560307947348,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.2273613798337544,True,38,neutral,sector,neutral
