symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,currency_code,currency_name,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_beneish_risk,z_accrual_volatility_risk,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
GUI.XETRA,,,DE,35575234560.0,0.0445,0.0,0.004912907548012546,0.004912907548012546,0.24680669883621914,11090000000.0,100667064.0,1410186774.0,12600853838.0,0.35420297276600726,Consumer Defensive,Beverages - Wineries & Distilleries,XETRA,EUR,Euro,Diageo plc,Common Stock,Germany,,2228000000.0,15.967340466786355,25.6515,20.5785,0.6224719983933242,-0.37752800160667577,0.7759234378981149,0.0,5.0,20245000000.0,29632.0,683214.0928725702,410805.88552915765,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.4484628861227443,-0.19893312314360306,-0.12544561302326113,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,3,True,-1.1211572153068607,-0.5683803518388659,-0.5017824520930445,,,,0.0,False,-0.7728416222896084,False,84,neutral,sector,neutral
EXENS.PA,,,FR,3212829952.0,0.0016,0.0016,-0.003021667757067359,-0.0014216677570673588,0.11628171578108999,445700000.0,8128400.0,30787900.000000004,484616300.0,0.15083783058556346,Industrials,Electrical Equipment & Parts,PA,EUR,Euro,EXOSENS PROM,Common Stock,France,,50936000.0,63.07581969530391,74.0,47.471,0.8523759418284312,-0.14762405817156876,1.3287232140739382,1.0,5.0,468200000.0,1499.0,312341.5610406938,68178.78585723815,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.3582221141613195,-0.22844898799591531,-0.2434913961949486,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-0.8955552854032987,-0.6527113942740438,-0.9739655847797944,,,,0.0,False,-0.8301624983521835,False,85,neutral,sector,neutral
AIR.PA,,,FR,131337011200.0,0.0192,0.0,0.00012525678592456568,0.00012525678592456568,0.08127376073633272,26104000000.0,10075200000.0,1287600000.0,37466800000.0,0.28527221426522,Industrials,Aerospace & Defense,PA,EUR,Euro,Airbus Group SE,Common Stock,France,,790892000.0,166.06187848656958,221.3,191.2105,0.7503925824065503,-0.24960741759344973,0.8684767755252436,0.0,7.0,73420000000.0,165294.0,444178.2520841652,66348.44579960556,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.31398747201410077,-0.38711585888225813,-0.1529049086181003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,3,True,-0.7849686800352519,-1.1060453110921662,-0.6116196344724012,,,,0.0,False,-0.8540082395144593,False,86,neutral,sector,neutral
IBE1.XETRA,,,DE,128500424704.0,0.0345,0.0345,-0.03483454050180179,-0.00033454050180178885,0.07245182319204788,50068000000.0,443000000.0,400000000.00000006,50911000000.0,0.39619324307505754,Utilities,Utilities - Diversified,XETRA,EUR,Euro,Iberdrola S.A.,Common Stock,Germany,,6681195000.0,19.2331498637594,20.49,17.4085,0.9386603154592192,-0.06133968454078076,1.1048137325880691,1.0,6.0,45546800000.0,40000.0,1138670.0,291187.5,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.30879818778686,-0.4521007024685264,-0.09505547939587725,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-0.77199546946715,-1.2917162927672183,-0.380221917583509,,,,0.0,False,-0.8559543696512636,False,87,neutral,sector,neutral
MTE.XETRA,,,DE,394086678528.0,0.0014,0.0,-0.0062611806797854275,-0.0062611806797854275,0.1796299427522404,54165000000.0,10189400000.0,679300000.0,65033700000.0,0.1650238476543158,Technology,Semiconductors,XETRA,EUR,Euro,Micron Technology Inc,Common Stock,Germany,,1125000000.0,350.2992698026667,413.05,202.6342,0.8480795782657468,-0.15192042173425324,1.728727281982344,0.0,7.0,37378000000.0,53000.0,705245.283018868,280622.641509434,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.3351565991714336,-0.3404687980953987,-0.19859235659022872,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-0.837891497928584,-0.9727679945582821,-0.7943694263609149,,,,0.0,False,-0.874217753857061,False,88,neutral,sector,neutral
INL.XETRA,,,DE,189267312640.0,0.0,0.0,-0.05841121495327095,-0.05841121495327095,0.08887617164273667,114288784000.0,46688538000.0,2957000000.0,163934322000.0,0.8661523202995693,Technology,Semiconductors,XETRA,EUR,Euro,Intel Corporation,Common Stock,Germany,,4530000000.0,41.780863717439296,47.33,29.7918,0.8827564698381428,-0.11724353016185718,1.4024283097174155,1.0,6.0,52856600000.0,85100.0,621111.633372503,220825.85193889542,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.7941341232043508,-0.47595611187078773,0.3688745869045954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.985335308010877,-1.3598746053451078,1.4754983476183816,,,,0.0,False,-0.9012156481705432,False,89,neutral,sector,neutral
ENR.XETRA,,,DE,126248804352.0,0.005,0.0,-0.01036373094313947,-0.01036373094313947,0.11616081360241538,10301000000.0,3513200000.0,2024800000.0,15839000000.0,0.12545861389576862,Industrials,Specialty Industrial Machinery,XETRA,EUR,Euro,Siemens Energy AG,Common Stock,Germany,,883750000.0,142.85578993154172,170.9211,114.5733,0.835799617083799,-0.16420038291620098,1.2468506181766756,0.0,6.0,39077000000.0,103000.0,379388.3495145631,63873.78640776699,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.42905805326299906,-0.22899695403246662,-0.26059278078461245,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.0726451331574975,-0.6542770115213332,-1.0423711231384498,,,,0.0,False,-0.9186477880800781,False,90,neutral,sector,neutral
1YD.XETRA,,,DE,1324094193664.0,0.0082,0.0,-0.015696944328170703,-0.015696944328170703,0.24161835508573234,81219000000.0,24505200000.0,2414300000.0,108138500000.0,0.08166979397497535,Technology,Semiconductors,XETRA,EUR,Euro,Broadcom Inc.,Common Stock,Germany,,4853000000.0,272.8403448720379,349.096,282.1953,0.7815625067948012,-0.21843749320519878,0.9668493588377906,0.0,8.0,63830000000.0,33000.0,1934242.4242424243,1251575.7575757576,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.5297990580353829,-0.13823604143382018,-0.26605598403479735,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.3244976450884571,-0.3949601183823434,-1.0642239361391894,,,,0.0,False,-0.9340910835040004,False,91,neutral,sector,neutral
YCP.XETRA,,,DE,134457311232.0,0.0259,0.0259,-0.06145887230696667,-0.03555887230696667,0.11793602066125183,64491392000.0,89400000.0,570000000.0,65150792000.0,0.48454629505111296,Energy,Oil & Gas E&P,XETRA,EUR,Euro,ConocoPhillips,Common Stock,Germany,,1253446000.0,107.27012670031257,111.94,83.0245,0.9582823539424029,-0.04171764605759709,1.2920297827787288,1.0,6.0,58948015000.0,9900.0,5954344.94949495,1452725.2525252525,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.6660546809652457,-0.3245838322279013,-0.024042267345631804,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.665136702413114,-0.9273823777940039,-0.09616906938252721,,,,0.0,False,-1.0146807805387787,False,92,neutral,sector,neutral
ADYEN.AS,,,NL,45574492160.0,0.0,0.0,-0.010875677612798063,-0.010875677612798063,0.17080719522611398,5285427000.0,7448600.0,46324500.0,5339200100.0,0.1171532549667362,Technology,Software - Infrastructure,AS,EUR,Euro,Adyen NV,Common Stock,Netherlands,,31604000.0,1442.0482268067333,1750.4,1515.509,0.8238392520605194,-0.17616074793948056,0.9515273263350684,1.0,6.0,2672702000.0,4771.0,560197.4428840914,438809.0547055125,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.4303451883446517,-0.369252380161327,-0.23733700892650747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.0758629708616292,-1.0550068004609343,-0.9493480357060299,,,,0.0,False,-1.036934577432486,False,93,neutral,sector,neutral
SAF.PA,,,FR,119360331776.0,0.0119,0.0,-0.004165704572584694,-0.004165704572584694,0.07237842559937878,14839000000.0,4278000000.0,5070500000.0,24187500000.0,0.2026427008044177,Industrials,Aerospace & Defense,PA,EUR,Euro,Safran SA,Common Stock,France,,417883086.0,285.63092351624874,350.8,297.293,0.814227262018953,-0.185772737981047,0.9607724484473188,0.0,6.0,31189000000.0,103710.0,300732.8126506605,43139.52367177707,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.42905805326299906,-0.41130570355946994,-0.20858350206807852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.0726451331574975,-1.175159153027057,-0.8343340082723141,,,,0.0,False,-1.0489472588905475,False,94,neutral,sector,neutral
TUI1.XETRA,,,DE,3471843072.0,0.0151,0.0,-0.08020273921171706,-0.08020273921171706,0.12035438461663356,1762500000.0,164280000.0,170400000.0,2097180000.0,0.6040537998141409,Consumer Cyclical,Travel Services,XETRA,EUR,Euro,TUI AG,Common Stock,Germany,,558160199.0,6.22015521389765,9.4505,8.0352,0.658182658472848,-0.34181734152715204,0.7741133032031126,0.0,7.0,24178700000.0,53593.0,451154.06862836564,41494.22499206986,,,,,,,,,,1.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,-1.2,0.0,,0.6,0.7,0.6,0.0,0.0,-0.7908881318169647,-0.4340351778978553,0.10268847825329894,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,True,True,True,True,3,2,True,-1.9772203295424118,-1.2401005082795866,0.41075391301319575,,,,0.0,False,-1.1222348314615211,False,95,neutral,sector,neutral
