symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,company_name,asset_type,country,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
KAR.US,,,US,3282656256.0,0.0,0.0,0.006422018348623881,0.006422018348623881,0.18898037804542472,1537300000.0,,124760000.00000003,1662060000.0,0.5063155781121178,Consumer Cyclical,Auto & Truck Dealerships,NYSE,KAR Auction Services Inc,Common Stock,USA,,108300000.0,30.310768753462604,31.78,25.2911,0.953768683243002,-0.04623131675699799,1.1984756990982046,1.0,8.0,1934500000.0,4080.0,474142.1568627451,218823.5294117647,29.6296,2025-11-05,0.0,0.0,0.8290792533831725,0.0,1.0,0.08333333333333333,6.0,1.0,1.0,1.8005413207524081,1.0,0.07999999999999996,29.6296,0.04443108251832269,2025-11-05,0.29582230561636774,1.0,7.0,0.0,0.09740214270709335,0.7142857142857143,0.5756,1.0,0.2940970520271689,0.14704852601358445,0.004674796747967447,0.1115075825156111,-0.10683278576764366,1.0,,,,0.0,0.11282824354888371,1.0,1.0,,missing,1.0,0.0,1.0,-0.013835172782441908,0.007775022904725535,8.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,-1.4,0.25,-0.2890427817201297,1.0,1.0,1.0,0.865,-0.1321979397232449,-0.13537648630990573,0.00895789542565664,0.02016467186433746,0.073453085439576,-0.11568175819821225,0.057720432519402516,0.0,0.029915927908033425,True,True,True,True,3,3,True,-0.48382788284291034,-0.5755020552256885,0.0591145147967261,0.06957658294516705,0.5486361574584624,1.2686197830669432,-1.0796421581519793,-1.3365030593429066,0.6914904012627214,0.25,-0.8280855634402594,0.07688681679850032,0.0063827485093581535,0.04130295925559678,0.03558385754290354,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.19304417107435684,False,25,neutral,sector,neutral
ALB.US,,,US,18466658304.0,0.0103,0.0,-0.0015742537186425043,-0.0015742537186425043,0.04101687708800137,9533365000.0,211806600.0,375960200.0,10121131800.0,0.5480759774391719,Basic Materials,Specialty Chemicals,NYSE,Albemarle Corp,Common Stock,USA,,117701000.0,156.89465938267304,205.491,112.3922,0.7635110996718738,-0.2364889003281262,1.3959568313697306,0.0,5.0,5142733000.0,7800.0,659324.7435897436,86105.0,-3.334,2026-02-11,-0.0021009403638085574,-0.0021009403638085574,-0.13257498645343685,0.540029869446153,1.0,0.029345016083515904,21.0,1.0,1.0,-0.025741221203910685,1.0,-0.017100000000000004,-3.334,0.6643041472096949,2026-02-11,0.02256872567410714,1.0,16.0,0.007677894063342593,0.10856450802065716,-0.1875,0.4292,1.0,1.4955897810886156,0.7477948905443078,0.1593861557034797,-0.03459310308173369,0.19397925878521338,1.0,,,,0.0,0.17460082527548074,1.0,1.0,-3.6363950512074354,ok,0.0,0.0,1.0,-0.047888080887532956,0.02449296656571698,8.0,1.0,0.8824211331973004,0.01736113998959876,-0.0034809361053177446,26.0,6.0,80.0,1.0,1.0,-1.4,0.0,-0.6882467650053781,1.0,1.0,1.0,0.865,-0.21427890157855536,-0.33722444425132947,0.0915966107497859,-0.0431721873633164,-0.04388636805686801,0.0598500133649421,0.18456808637221195,0.0,0.08086899488813193,True,True,True,True,3,2,True,-0.8344773717562577,-1.557365366814924,0.4906541806850581,-0.4987865750898422,-0.7303197046020998,-0.8015774987555802,0.10892564324106145,0.962262653157482,1.9008775969433622,-2.0,0.6235064699892438,0.24492974317935037,-0.7937906168444748,1.1282460132450947,0.8833162700657443,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,-0.22167819587499737,True,26,neutral,sector,neutral
COHR.US,,,US,47551025152.0,0.0,0.0,-0.02110817941952514,-0.02110817941952514,0.13797403462800725,8127775000.0,1539978600.0,552405400.0,10220159000.0,0.2149303609613165,Technology,Scientific & Technical Instruments,NYSE,Coherent Inc,Common Stock,USA,,154800000.0,307.1771650645995,300.2,148.2975,1.023241722400398,0.023241722400398013,2.0713576767281947,1.0,7.0,5810115000.0,30216.0,192286.04050833994,68087.1723590151,6.6116,2026-02-04,0.0,0.0,0.2584661006013714,0.0,1.0,0.0012022220379735936,17.0,1.0,1.0,1.0787197799411887,1.0,0.08000000000000007,6.6116,0.0741619848709566,2026-02-04,0.2266110906446318,1.0,18.0,0.009873117642304854,0.0114490450149511,0.05555555555555555,1.0,1.0,0.31653242100158935,0.15826621050079467,0.17518723883275888,0.1730116049208721,0.0021756339118867984,1.0,,,,0.0,0.3981346028401393,1.0,1.0,-2.5201922644599897,ok,0.0,0.0,1.0,0.0059825635466087025,0.00914383329226531,8.0,1.0,0.5627344960740243,0.04158945740408637,0.005898371108162215,23.0,41.0,206.0,2.0,1.0,-1.4,0.0,-0.19975228878629564,1.0,1.0,1.0,0.865,-0.07572082807993394,-0.27377389244050293,-0.029615743331571468,-0.024308266389829015,-0.010873574598787001,0.032136213429322734,0.12145853858732254,0.0,0.019975228878629566,True,True,True,True,3,2,True,-0.32346125249279384,-1.0354557179878903,-0.18337346453508852,-0.29224091632499777,-0.20813507205050905,-0.1542351006920142,0.40360661440582035,0.16704856777740779,1.291167774498147,0.30972939178887504,-0.7092339693614663,0.7192521487621982,-0.9351930077925706,0.3870042770463238,0.33224787171587444,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.24072232394534954,True,27,neutral,sector,neutral
LASR.US,,,US,3668837376.0,0.0,0.0,-0.06327766179540717,-0.06327766179540717,0.24508497167610796,226749000.0,144227400.0,30760500.0,401736900.0,0.10949978394463457,Technology,Semiconductors,NASDAQ,nLIGHT Inc,Common Stock,USA,,50931000.0,72.03544748777757,72.9,34.5288,0.9881405691053164,-0.011859430894683554,2.08624242625801,1.0,5.0,261330000.0,800.0,326662.5,97453.75,29.7498,2026-02-19,0.036359797472474656,0.036359797472474656,0.8305763874120973,0.6108495036238286,1.0,0.07166508987701044,7.0,1.0,1.0,0.486486021880619,1.0,0.03210000000000002,29.7498,0.06598339634900585,2026-02-19,0.19998945546030322,1.0,8.0,0.11737361998837884,0.12841371295758275,0.125,1.0,1.0,0.8328491187294208,0.4164245593647104,0.7134505392456891,0.18908229257603026,0.5243682466696589,1.0,,,,0.0,0.3858491991868608,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.07272061076623017,0.02732621003779857,8.0,1.0,0.7995219946434547,0.032000673939735935,-2.4259024293593612e-05,12.0,7.0,27.0,1.0,1.0,-1.4,0.0,0.8695124224100618,1.0,1.0,1.0,0.865,-0.42894571598905684,0.13424498762048673,-0.2561115182995268,0.016551984256269733,-0.028028861770329355,0.23500000000000001,0.11850917456803796,0.0,-0.08695124224100619,True,True,True,True,3,2,True,-1.8323534232717493,0.5077355579953823,-1.5857800998653488,0.8980994648055267,-0.9069368499670736,-0.39757250738055827,2.0,2.0,1.2598144927836075,,0.8695124224100618,1.6747200407019338,-1.4693493380173197,0.606441598869671,1.0682784418322628,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.2957311918551248,True,28,neutral,sector,neutral
BWXT.US,,,US,18266157056.0,0.0051,0.0051,4.340300457217339e-05,0.005143403004572174,0.17125713573350781,1233012000.0,30443000.0,208698200.0,1472153200.0,0.08059457692642759,Industrials,Aerospace & Defense,NYSE,BWX Technologies Inc,Common Stock,USA,,91856013.0,198.85641080459263,220.267,178.6788,0.9027971089840631,-0.09720289101593693,1.1129267199275608,1.0,5.0,3198425000.0,10400.0,307540.8653846154,70338.84605769231,22.0339,2026-02-25,0.001518158206183105,0.001518158206183105,0.7070979875674203,0.6699949944086782,1.0,0.00320454129280354,11.0,1.0,1.0,6.539439581852349,1.0,0.19500000000000006,22.0339,0.029819068982783498,2026-02-25,0.15797755004012837,1.0,10.0,0.003799787829106042,0.05088243803645478,0.1,0.498,1.0,0.0636512682032983,0.03182563410164915,0.18699473512831188,0.28920048336498216,-0.10220574823667028,1.0,,,,0.0,0.03938135609733657,1.0,1.0,-2.411494113484065,ok,0.0,0.0,1.0,-0.008445514683165298,0.026124313724688104,8.0,1.0,0.8892615053024246,0.012920315101115132,0.07106383613361178,26.0,13.0,74.0,1.0,1.0,-1.4,0.0,0.6750415137751395,1.0,1.0,1.0,0.865,-0.058354947306475,-0.1407661667080499,-0.16604248619002832,0.053676808226726054,0.0006922924169625631,0.0240544679717341,0.003077637218892831,0.0,-0.06750415137751396,True,True,True,True,3,3,True,-0.24927836664672487,-0.532399678134989,-1.028094605352236,-0.38161687541265865,2.0,0.009819750595213662,0.9032186315754162,-0.36678092337046075,0.03271689289900027,0.5849293198540565,0.7651537076962226,0.45162555882199873,-0.3675424188140204,-0.401602603909198,0.8191679776360191,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.35116654574775163,True,29,neutral,sector,neutral
PRIM.US,,,US,7504124416.0,0.0023,0.0,-0.004104368220463117,-0.004104368220463117,0.18446844230681972,1681000000.0,,230295800.0,1911295800.0,0.2546993751762444,Industrials,Engineering & Construction,NYSE,Primoris Services Corporation,Common Stock,USA,,54800000.0,136.93657693430657,174.43,122.583,0.7850517510422895,-0.21494824895771047,1.117092720314453,0.0,6.0,7574900000.0,18526.0,408879.4127172622,43889.668573896146,8.849,2026-02-24,0.008644933529836451,0.008644933529836451,0.3398827861048384,0.6597539553864471,1.0,0.0385523171612244,13.0,1.0,1.0,0.44055157736343176,1.0,0.0878000000000001,8.849,0.19929562056151656,2026-02-24,0.18350637469096615,1.0,13.0,0.009880101623902352,0.009880101623902352,0.23076923076923078,0.5424,1.0,0.1485729567504123,0.07428647837520615,0.06682822899737562,0.3209875045934536,-0.254159275596078,1.0,,,,0.0,0.0008783810691957578,1.0,1.0,-2.623432892786379,ok,0.0,0.0,1.0,-0.020109846239994206,0.022740208083775484,8.0,1.0,0.847373557220714,0.03312825555607435,-0.0030796759313451716,13.0,5.0,26.0,1.0,1.0,-1.4,0.0,0.25983199995530804,1.0,1.0,1.0,0.865,-0.15150530078367533,-0.10098073230082015,-0.0228267047788545,-0.031231093460374924,0.017212092189910176,-0.0865485878931122,-0.04278089397550254,0.0,-0.02689261199537438,True,True,True,True,3,2,True,-0.5544904033383729,-0.4292814842621951,-0.15063689776342512,-0.13487727384777792,-0.8090536961057594,0.29727274939395815,-0.10886559630949537,-1.5717309864325466,-0.512514827943365,0.04834671661237355,0.4713172832982426,-0.48708735261294117,-0.23828483015957957,-0.44886907615680943,0.21058424599722986,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.44555383299780393,True,30,neutral,sector,neutral
CON.US,,,US,2786228736.0,0.0115,0.0115,-0.0003515837291105939,0.011148416270889406,0.20179773224657943,393281000.0,,107455000.0,500736000.0,0.17971819525444735,Healthcare,Medical Care Facilities,NYSE,"Concentra Group Holdings Parent, Inc.",Common Stock,USA,,128170999.0,21.73837106473673,24.6157,21.1727,0.8831100096579309,-0.11688999034206915,1.0267170018342833,1.0,5.0,2163400000.0,9967.0,217056.28574295173,61512.39088993679,0.0,2026-03-09,0.0,0.0,0.0,0.8060207523233376,0.3333333333333333,0.5222992700729927,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.014584971336580994,2026-03-09,0.03394894275909187,1.0,7.0,0.006373256373256339,-0.0058922558922559105,-0.42857142857142855,0.5712,1.0,0.10221260221260217,0.051106301106301086,0.15925262503736226,0.1698438438193115,-0.010591218781949241,1.0,,,,0.0,-0.023545445427440075,1.0,1.0,-2.4973406065604284,ok,0.0,0.0,1.0,-0.028563991954561736,0.01262765201495664,8.0,1.0,0.8727837104072397,0.03632055251250299,0.17605739461776615,4.0,8.0,8.0,1.0,1.0,-1.4,0.0,-0.01957741551708947,1.0,1.0,1.0,0.865,0.06281686452745139,-0.2864998900235245,-0.1068142967227268,-0.042987900663712136,-0.031190800673643344,-0.003545877647636665,-0.06930415390478646,0.0,0.00202626250601876,True,True,True,True,3,3,True,0.22990184744764733,-1.217946188624098,-0.7048837951414989,-0.7825337550869067,-0.21829459611679455,-0.5387012206156019,-0.4645821399438806,0.3120699130577221,-0.8302633071345228,0.3675847881656016,-0.4067396191997805,-0.20259751255672903,-0.0421415539480271,-0.34120677931226656,0.16045595860870193,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.4754997926025597,True,31,neutral,sector,neutral
GH.US,,,US,11173098496.0,0.0,0.0,-0.021418387714367215,-0.021418387714367215,0.3143600778483348,-99307000.0,1064876800.0,115027600.0,1080597400.0,0.0967142105107958,Healthcare,Diagnostics & Research,NASDAQ,Guardant Health Inc,Common Stock,USA,,125374000.0,89.11814647375054,120.74,78.0799,0.7380996063752737,-0.2619003936247263,1.1413711656104906,1.0,5.0,982021000.0,2490.0,394385.9437751004,254222.48995983935,35.4839,2026-02-19,0.016492382956375822,0.016492382956375822,0.8894645001834844,0.6108495036238286,1.0,0.030354324031675168,17.0,1.0,1.0,1.27232581207624,1.0,0.275,35.4839,0.21613960621551986,2026-02-19,0.0,1.0,18.0,0.0,-0.4817800709448564,-0.16666666666666666,1.0,1.0,3.869719445340213,1.0,0.39368923860584504,0.38500908730075833,0.008680151305086703,1.0,,,,0.0,0.0002261198781646767,1.0,1.0,-2.106729510167981,ok,0.0,0.0,1.0,-0.0695407460085186,0.017789490956624007,8.0,1.0,0.8343862915994313,0.031601060930653624,0.038047834056774366,20.0,8.0,33.0,1.0,1.0,-1.4,0.0,0.698990554118578,1.0,1.0,1.0,0.865,-0.1154091431941628,-0.11440788659613314,-0.16547508977673578,0.018953399902948115,-0.07601032463815767,0.06517719493565101,-0.0322227377127135,0.0,-0.0698990554118578,True,True,True,True,3,2,True,-0.4930002345893081,-0.4327085366060646,-1.0245814250512937,-0.22466993613309477,0.8410846888525174,-1.078160633165357,0.804141247178462,0.3506108547944266,-0.34254455079623686,1.3565265931874035,0.041454515049752436,0.5895500039973101,-0.2870698272708984,-0.2596113691068149,0.849161373104125,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,-0.4892936424911616,True,32,neutral,sector,neutral
IDA.US,,,US,7437720576.0,0.0257,0.0257,-0.041642117266939005,-0.015942117266939004,0.037891525739220736,3571874000.0,,651300.0000000001,3572525300.0,0.4803252909940993,Utilities,Utilities - Regulated Electric,NYSE,IDACORP Inc,Common Stock,USA,,54806000.0,135.70996927343722,145.94,128.5091,0.9299024891971853,-0.07009751080281468,1.056033925017273,1.0,5.0,1812997000.0,2174.0,833945.2621895124,184649.9540018399,6.354,2026-02-12,0.017041023543746727,0.017041023543746727,0.248825121498927,0.548412489847313,1.0,0.1248803521066576,8.0,1.0,1.0,0.3214914708463979,1.0,0.046599999999999975,6.354,0.14494941305072603,2026-02-12,0.11618297151278222,1.0,8.0,0.0,0.0056031308215517325,0.125,0.3404,1.0,0.026629312461189672,0.013314656230594836,0.016532246923751215,-0.007776329307679686,0.0243085762314309,1.0,,,,0.0,0.011887922480242317,1.0,1.0,,missing,1.0,0.0,1.0,-0.009111303895840514,0.0020391386199695187,8.0,1.0,0.9815039370078741,0.003103937007873925,-0.005108562992126142,5.0,8.0,8.0,1.0,1.0,-1.4,0.25,-0.47916658799213196,1.0,1.0,1.0,0.865,-0.3113456101803314,-0.21975652008637236,-0.1422349822924664,0.07128406276404199,0.0028571966301381433,0.03771514076529689,-0.04959711420203469,0.0,0.05630207408907551,True,True,True,True,3,2,True,-1.2124892585184537,-1.0148765884219715,-0.7619079803302325,1.3692178871551923,0.3874081954330336,0.05218623981987476,0.08835126633110177,0.5902535008506951,-0.5108036016018609,0.25,-1.208333175984264,-0.1313516313230039,-0.9851784459710653,0.46546682704080855,0.5968184583638124,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,-0.5547757525126524,True,33,neutral,sector,neutral
WDC.US,,,US,100210688000.0,0.0017,0.0017,-0.10122699386503076,-0.09952699386503076,0.26367661762605343,5311000000.0,3723400000.0,400000000.0,9434400000.0,0.09414564642046964,Technology,Computer Hardware,NASDAQ,Western Digital Corporation,Common Stock,USA,,359000000.0,279.13840668523676,319.62,149.7553,0.8733446176247943,-0.12665538237520568,1.8639634569543566,1.0,6.0,9520000000.0,40000.0,238000.0,92300.0,10.3627,2026-01-29,0.0,0.0,0.3922936560138551,0.0,1.0,0.17330532648721533,18.0,1.0,1.0,1.3006840551673722,1.0,0.19999999999999996,10.3627,0.1537652431468178,2026-01-29,0.26135864483351806,1.0,21.0,0.04883108771303642,0.26340679932185235,0.2857142857142857,1.0,1.0,0.6915320781654324,0.3457660390827162,-0.29591598599766633,0.2739602169981916,-0.569876202995858,1.0,,,,0.0,0.345670616168678,1.0,1.0,-2.4373856914172665,ok,0.0,0.0,1.0,0.07320653987320654,0.030010255383944504,8.0,1.0,0.2738996654229841,0.05611807608363831,0.03261720337201715,27.0,44.0,236.0,2.0,1.0,-1.4,0.0,0.8109706269650625,1.0,1.0,1.0,0.865,-0.6424201723852045,0.1824442841454968,-0.25268012596062905,-0.011876181378959882,0.009459585392466439,-0.18413411175880032,0.08376194225943663,0.0,-0.08393545989088397,True,True,True,True,3,2,True,-2.3511772766762578,0.775593039470327,-1.667474594775512,-0.29224091632499777,0.05377000858853677,0.16337798605296097,-1.8741509647329304,-2.0,1.0034675163609168,0.5193775112838329,1.102563742646292,-0.08424538110694033,-1.0250354895249991,-0.08113931850206796,0.003106062604872367,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,-0.899380239577078,True,34,neutral,sector,neutral
